"watch_id","date_time_iso","date_","time_","year_date","month_date","day_date","hour_time","day_of_week","title","video_URL","channel_name","channel_url","video_status","is_available","video_length_str","video_length_secs"
1440,"2022-09-10 21:52:24.673","2022-09-10","21:52:24.673000",2022,9,10,21,5,Nyjah Huston skating like forever,https://www.youtube.com/watch?v=2qFgoSLzErA,Skateboarding Stories,https://www.youtube.com/channel/UCzz7tEi_fcAVobY2PwB34VQ,Available,1,"00:00:25","25"
1441,"2022-09-10 21:52:23.937","2022-09-10","21:52:23.937000",2022,9,10,21,5,Minx on boxing Yodelinghailey 🥊,https://www.youtube.com/watch?v=c11iiweOq34,The Iced Coffee Hour Clips,https://www.youtube.com/channel/UCeBQ24VfikOriqSdKtomh0w,Available,1,"00:00:50","50"
1442,"2022-09-10 21:39:55.058","2022-09-10","21:39:55.058000",2022,9,10,21,5,"El Momento Podcast EP10 - Hablando con Caroline Ellison: CEO Alameda Research, Matemática y Trader",https://www.youtube.com/watch?v=Qd2enI4RvXU,El Momento,https://www.youtube.com/channel/UCXErp_ZdLb5tuOZZC6wKNLg,Available,1,"00:17:20","1040"
1443,"2022-09-10 18:18:03.413","2022-09-10","18:18:03.413000",2022,9,10,18,5,FIND THE GOLD DIGGER - SHARKY EDITION,https://www.youtube.com/watch?v=lmSGPaIYi_4,Beta Squad,https://www.youtube.com/channel/UCxOzbkk0bdVl6-tH1Fcajfg,Available,1,"00:29:40","1780"
1444,"2022-09-10 16:47:01.110","2022-09-10","16:47:01.110000",2022,9,10,16,5,How I Study For Computer Science With Notion and Obsidian,https://www.youtube.com/watch?v=s_7T0xhKMDI,Siddhant Dubey,https://www.youtube.com/channel/UC5opyqV7wblMILfowGlPPnA,Available,1,"00:15:10","910"
1445,"2022-09-10 16:46:47.326","2022-09-10","16:46:47.326000",2022,9,10,16,5,UFC 279 Embedded: Vlog Series - Episode 5,https://www.youtube.com/watch?v=aO6yXBGtQxs,UFC - Ultimate Fighting Championship,https://www.youtube.com/channel/UCvgfXK4nTYKudb0rFR6noLA,Available,1,"00:09:57","597"
1446,"2022-09-10 16:46:46.740","2022-09-10","16:46:46.740000",2022,9,10,16,5,UFC 279: Ceremonial Weigh-In,https://www.youtube.com/watch?v=Jdb6pqRbwLY,UFC - Ultimate Fighting Championship,https://www.youtube.com/channel/UCvgfXK4nTYKudb0rFR6noLA,Available,1,"00:25:55","1555"
1447,"2022-09-10 16:34:59.632","2022-09-10","16:34:59.632000",2022,9,10,16,5,Tony Ferguson says fans are in for a treat with his UFC 279 fight vs. Nate Diaz | ESPN MMA,https://www.youtube.com/watch?v=4BldqttcdQ0,ESPN MMA,https://www.youtube.com/channel/UCO4AcsPKEkIqDmbeiZLfd1A,Available,1,"00:02:50","170"
1448,"2022-09-10 16:32:23.693","2022-09-10","16:32:23.693000",2022,9,10,16,5,Kevin Holland ready to push Khamzat Chimaev for five rounds at #UFC279 | ESPN MMA,https://www.youtube.com/watch?v=axE5xBYQTgc,ESPN MMA,https://www.youtube.com/channel/UCO4AcsPKEkIqDmbeiZLfd1A,Available,1,"00:02:19","139"
1449,"2022-09-10 16:30:45.414","2022-09-10","16:30:45.414000",2022,9,10,16,5,Nate Diaz reacts to Khamzat Chimaev missing weight and fighting Tony Ferguson at UFC 279 | ESPN MMA,https://www.youtube.com/watch?v=iQrsBWm-7w8,ESPN MMA,https://www.youtube.com/channel/UCO4AcsPKEkIqDmbeiZLfd1A,Available,1,"00:02:56","176"
1450,"2022-09-10 16:21:47.204","2022-09-10","16:21:47.204000",2022,9,10,16,5,Demetrious Johnson: The Man the UFC Erased,https://www.youtube.com/watch?v=LJmof9RSNvc,Patrick Gavia,https://www.youtube.com/channel/UC32340UayBiHETGy7z1iFHg,Available,1,"00:11:48","708"
1451,"2022-09-10 16:18:53.038","2022-09-10","16:18:53.038000",2022,9,10,16,5,this video is actually dog shit click on another video,https://www.youtube.com/watch?v=BcO-lVG9QMo,JiDion,https://www.youtube.com/channel/UCvj3hNvwrEgTRkeut7_cBAQ,Available,1,"00:11:21","681"
1452,"2022-09-09 22:07:16.810","2022-09-09","22:07:16.810000",2022,9,9,22,4,THE QUEEN IS DEAD,https://www.youtube.com/watch?v=GJzA2VZBc-8,HasanAbi,https://www.youtube.com/channel/UCtoaZpBnrd0lhycxYJ4MNOQ,Available,1,"00:20:40","1240"
1453,"2022-09-09 22:05:44.798","2022-09-09","22:05:44.798000",2022,9,9,22,4,"Khamzat Chimaev MISSES weight by SEVEN pounds: ""Not that bad!""",https://www.youtube.com/watch?v=SrWfAyYSAJc,TheMacLife,https://www.youtube.com/channel/UC789h3eqw0H1HqGmIsI26OA,Available,1,"00:02:39","159"
1454,"2022-09-09 22:01:40.612","2022-09-09","22:01:40.612000",2022,9,9,22,4,Khamzat Chimaev Misses Weight For UFC 279! What Happens Now? Daniel Cormier Reactions,https://www.youtube.com/watch?v=52ZsGve17_Y,Daniel Cormier,https://www.youtube.com/channel/UC_1TBgZ5FuGSdRlrrnyJU7w,Available,1,"00:08:26","506"
1455,"2022-09-09 21:48:11.135","2022-09-09","21:48:11.135000",2022,9,9,21,4,"Millionaire Goes Homeless To Prove Anyone Can Make $1,000,000",https://www.youtube.com/watch?v=AMiNoVRUd4Q,Leon Hendrix,https://www.youtube.com/channel/UCTvRcHO5jJ_JKcekLacLMuQ,Available,1,"00:13:37","817"
1456,"2022-09-09 21:47:57.351","2022-09-09","21:47:57.351000",2022,9,9,21,4,What to Focus On as a New BJJ White Belt with No Submissions,https://www.youtube.com/watch?v=khd9tFAyIyQ,Chewjitsu,https://www.youtube.com/channel/UCGCZBBvu7ZnqHYHuScODbAQ,Available,1,"00:06:18","378"
1457,"2022-09-09 21:47:40.646","2022-09-09","21:47:40.646000",2022,9,9,21,4,Brazilian Jiu-Jitsu for Beginners (The First 6 BJJ Techniques Everyone MUST Learn) with the Gracies,https://www.youtube.com/watch?v=bErptxD1jho,GracieBreakdown,https://www.youtube.com/channel/UCNMZWa1QP42jHrmmzayFEeg,Available,1,"02:08:03","7683"
1458,"2022-09-09 21:46:59.869","2022-09-09","21:46:59.869000",2022,9,9,21,4,Starting Jiu Jitsu? What to Know Before Your 1st Class.,https://www.youtube.com/watch?v=hihKauEb2sg,Gracie Ohio Jiu-Jitsu Academy,https://www.youtube.com/channel/UCBPydALEy7GgmIkGzE23FhQ,Available,1,"00:20:22","1222"
1459,"2022-09-09 18:54:07.714","2022-09-09","18:54:07.714000",2022,9,9,18,4,Queen Elizabeth II Has Died & The Internet is Split Between Heartbreak and Memes... & Whats Next?,https://www.youtube.com/watch?v=7UHVitYXt2I,Philip DeFranco,https://www.youtube.com/channel/UClFSU9_bUb4Rc6OYfTt5SPw,Available,1,"00:16:19","979"
1460,"2022-09-09 18:38:12.013","2022-09-09","18:38:12.013000",2022,9,9,18,4,RARE POSITIVE KDA GAME!,https://www.youtube.com/watch?v=_2NAQeL0Zps,Thebausffs,https://www.youtube.com/channel/UCu7ODDeIZ4x1rJwM1LCVL8w,Available,1,"00:12:04","724"
1461,"2022-09-09 15:57:56.443","2022-09-09","15:57:56.443000",2022,9,9,15,4,Obsidian for Developers Who Take Notes - The Toolbox Episode 03,https://www.youtube.com/watch?v=6YJfZE8UUXg,Planet of the Web,https://www.youtube.com/channel/UCnd308ZWP--wV2-_j3LZU9A,Available,1,"00:57:45","3465"
1462,"2022-09-09 15:55:29.319","2022-09-09","15:55:29.319000",2022,9,9,15,4,Obsidian.md Basics | How to use Code Blocks/Fences,https://www.youtube.com/watch?v=VSpjJWv6-ho,Ross Griffin,https://www.youtube.com/channel/UC7lA_oEea5O8PA_Jlb7k1VA,Available,1,"00:02:09","129"
1463,"2022-09-09 15:27:31.881","2022-09-09","15:27:31.881000",2022,9,9,15,4,The FTX Podcast #121 - Sam Trabucco on Trading 2018 - 2022,https://www.youtube.com/watch?v=QibkdDs1Dk0,FTX Official,https://www.youtube.com/channel/UC3r0upC_xJ9SvtaCKNUtosA,Available,1,"01:02:33","3753"
1464,"2022-09-09 15:23:06.862","2022-09-09","15:23:06.862000",2022,9,9,15,4,Discipline | Stop Procrastinating | Let's just go for it,https://www.youtube.com/watch?v=7DTvW9H4MqM,hi-malik,https://www.youtube.com/channel/UCB56-AiILovestYUPiGq8ng,Available,1,"00:03:52","232"
1465,"2022-09-09 15:20:15.646","2022-09-09","15:20:15.646000",2022,9,9,15,4,[Java / C++] Best Time to Buy and Sell Stock | LEETCODE - 121 | +Article,https://www.youtube.com/watch?v=lVSmKf1-buE,hi-malik,https://www.youtube.com/channel/UCB56-AiILovestYUPiGq8ng,Available,1,"00:16:11","971"
1466,"2022-09-09 13:38:14.970","2022-09-09","13:38:14.970000",2022,9,9,13,4,How This Homeless Drug Addict Became A Millionaire,https://www.youtube.com/watch?v=fbch8W935Ow,Leon Hendrix,https://www.youtube.com/channel/UCTvRcHO5jJ_JKcekLacLMuQ,Available,1,"00:11:37","697"
1467,"2022-09-09 13:20:28.268","2022-09-09","13:20:28.268000",2022,9,9,13,4,Mike Tyson Smokes DMT and Talks About Life,https://www.youtube.com/watch?v=DiOb1L5mZsY,FULL SEND PODCAST,https://www.youtube.com/channel/UChPuCAEXg7iYkVNjQY1NGYg,Available,1,"01:26:36","5196"
1468,"2022-09-09 13:12:30.956","2022-09-09","13:12:30.956000",2022,9,9,13,4,Drake - Back To Back,https://www.youtube.com/watch?v=XHYG2crLab4,Weebetas,https://www.youtube.com/channel/UC-2hox6e5EGH8AO8wKWROXQ,Available,1,"00:02:51","171"
1469,"2022-09-09 13:05:31.874","2022-09-09","13:05:31.874000",2022,9,9,13,4,Nav Reveals Why Drake is Not on His Album and How Young Thug is Doing in Jail!,https://www.youtube.com/watch?v=JzUKgGVgMHs,FULL SEND PODCAST,https://www.youtube.com/channel/UChPuCAEXg7iYkVNjQY1NGYg,Available,1,"01:25:11","5111"
1470,"2022-09-09 01:26:59.907","2022-09-09","01:26:59.907000",2022,9,9,1,4,desert vibes melodic house mix,https://www.youtube.com/watch?v=c_hO_fjmMnk,Chris Luno,https://www.youtube.com/channel/UCjNpCOBtNDyk7kcs-wrX_dg,Available,1,"00:56:34","3394"
1471,"2022-09-09 00:42:07.579","2022-09-09","00:42:07.579000",2022,9,9,0,4,"30 straight rounds of BJJ with $1,000 on the Line",https://www.youtube.com/watch?v=lKFhW0Qw0uk,Brandon Mccaghren,https://www.youtube.com/channel/UCr7VU0Cnef4AhQk7Pe_9nTA,Available,1,"00:27:15","1635"
1472,"2022-09-09 00:31:29.533","2022-09-09","00:31:29.533000",2022,9,9,0,4,We Figured Out How To Fly,https://www.youtube.com/watch?v=FP5k7dOcuEg,Sickos,https://www.youtube.com/channel/UCo3jL24p7R40vAD0TvZtTTA,Available,1,"00:10:07","607"
1473,"2022-09-09 00:15:06.379","2022-09-09","00:15:06.379000",2022,9,9,0,4,Alfred's Basic Adult Piano Course Lesson Book Level 1 No.26 Money Can't Buy Ev'rything! (P.33),https://www.youtube.com/watch?v=XelGMT8opl4,Alan Chan,https://www.youtube.com/channel/UC0t0J2yEYozG-oVLkW8VgIw,Available,1,"00:00:16","16"
1474,"2022-09-09 00:15:05.048","2022-09-09","00:15:05.048000",2022,9,9,0,4,Alfred's Basic Adult Piano Course Lesson Book Level 1 No.27 The Cuckoo (P.35),https://www.youtube.com/watch?v=kaJPayAXqXA,Alan Chan,https://www.youtube.com/channel/UC0t0J2yEYozG-oVLkW8VgIw,Available,1,"00:00:15","15"
1475,"2022-09-08 23:17:59.202","2022-09-08","23:17:59.202000",2022,9,8,23,3,Alfred's Basic Adult Piano Course Lesson Book Level 1 No.61 The Entertainer (P.92),https://www.youtube.com/watch?v=_ZD3MIq03PU,Alan Chan,https://www.youtube.com/channel/UC0t0J2yEYozG-oVLkW8VgIw,Available,1,"00:00:31","31"
1476,"2022-09-08 18:19:39.480","2022-09-08","18:19:39.480000",2022,9,8,18,3,LAUGHING AT: ANDREW TATE,https://www.youtube.com/watch?v=IavJBI4Pgsc,JJ Olatunji,https://www.youtube.com/channel/UCGmnsW623G1r-Chmo5RB4Yw,Available,1,"00:19:58","1198"
1477,"2022-09-08 17:42:14.840","2022-09-08","17:42:14.840000",2022,9,8,17,3,Nollie late hardflip?! 🧐 #shorts,https://www.youtube.com/watch?v=Plb05yQ807o,Hop King,https://www.youtube.com/channel/UCbfRm6cxLEqPhXauHXJrIuw,Available,1,"00:00:07","7"
1478,"2022-09-08 12:27:28.518","2022-09-08","12:27:28.518000",2022,9,8,12,3,"What Alcohol Does to Your Body, Brain & Health | Huberman Lab Podcast #86",https://www.youtube.com/watch?v=DkS1pkKpILY,Andrew Huberman,https://www.youtube.com/channel/UC2D2CMWXMOVWx7giW1n3LIg,Available,1,"02:01:02","7262"
1479,"2022-09-08 01:19:21.176","2022-09-08","01:19:21.176000",2022,9,8,1,3,Water: Last Week Tonight with John Oliver (HBO),https://www.youtube.com/watch?v=jtxew5XUVbQ,LastWeekTonight,https://www.youtube.com/channel/UC3XTzVzaHQEd30rQbuvCtTQ,Available,1,"00:23:47","1427"
1480,"2022-09-07 23:28:20.184","2022-09-07","23:28:20.184000",2022,9,7,23,2,"The YouTube Problems Are Getting Worse & JackSepticEye, Markiplier, & CoryxKenshin Are Fighting Back",https://www.youtube.com/watch?v=2fqLIoYUoUE,Philip DeFranco,https://www.youtube.com/channel/UClFSU9_bUb4Rc6OYfTt5SPw,Available,1,"00:17:18","1038"
1481,"2022-09-07 20:54:36.415","2022-09-07","20:54:36.415000",2022,9,7,20,2,"What Alcohol Does to Your Body, Brain & Health | Huberman Lab Podcast #86",https://www.youtube.com/watch?v=DkS1pkKpILY,Andrew Huberman,https://www.youtube.com/channel/UC2D2CMWXMOVWx7giW1n3LIg,Available,1,"02:01:02","7262"
1482,"2022-09-07 18:01:41.524","2022-09-07","18:01:41.524000",2022,9,7,18,2,Asking Wall Street Millionaires Their Worst Money Mistake,https://www.youtube.com/watch?v=ZTUu90yt8w8,Vincent Chan,https://www.youtube.com/channel/UCPa0bvFsR1mbBpk5mIPFGLA,Available,1,"00:08:31","511"
1483,"2022-09-07 18:00:42.195","2022-09-07","18:00:42.195000",2022,9,7,18,2,HUGE Editing Error in SIDEMEN SUNDAY??,https://www.youtube.com/watch?v=VNzCRr6zoK0,What's Good Podcast,https://www.youtube.com/channel/UCFPElAbES8GHfBZrDrGbSLQ,Available,1,"00:04:15","255"
1484,"2022-09-07 17:56:00.726","2022-09-07","17:56:00.726000",2022,9,7,17,2,How Much Did Miniminter Make From His Highest Earning Video??,https://www.youtube.com/watch?v=AQh1G9fNXug,What's Good Podcast,https://www.youtube.com/channel/UCFPElAbES8GHfBZrDrGbSLQ,Available,1,"00:04:58","298"
1485,"2022-09-07 17:42:28.590","2022-09-07","17:42:28.590000",2022,9,7,17,2,OK 🐢👍,https://www.youtube.com/watch?v=VyGMdBjKhvU,Thebausffs,https://www.youtube.com/channel/UCu7ODDeIZ4x1rJwM1LCVL8w,Available,1,"00:13:06","786"
1486,"2022-09-07 17:28:59.265","2022-09-07","17:28:59.265000",2022,9,7,17,2,Surprising My Boyfriend For His Birthday!,https://www.youtube.com/watch?v=_diW0pKMTNQ,Celina Smith,https://www.youtube.com/channel/UC5ax4Uy4pO3DxgCsd_NZhkA,Available,1,"00:13:27","807"
1487,"2022-09-07 13:10:08.740","2022-09-07","13:10:08.740000",2022,9,7,13,2,Asking Miami Millionaires How They Got Rich,https://www.youtube.com/watch?v=gsNob3dCjgk,Jordan Welch,https://www.youtube.com/channel/UC5deKm1RRbcoUIuLuSCFprg,Available,1,"00:08:56","536"
1488,"2022-09-07 13:00:56.504","2022-09-07","13:00:56.504000",2022,9,7,13,2,I Asked Wall Street Millionaires For Investing Advice,https://www.youtube.com/watch?v=uNH2H-f2D5E,Jordan Welch,https://www.youtube.com/channel/UC5deKm1RRbcoUIuLuSCFprg,Available,1,"00:08:02","482"
1489,"2022-09-07 02:03:10.460","2022-09-07","02:03:10.460000",2022,9,7,2,2,What Is An Arpeggio? - Piano Lesson (Pianote),https://www.youtube.com/watch?v=i4Zsvtvm_g0,Pianote,https://www.youtube.com/channel/UC_DmCvOP5Q_eBMRDvqqRXjg,Available,1,"00:02:57","177"
1490,"2022-09-07 01:56:50.329","2022-09-07","01:56:50.329000",2022,9,7,1,2,Eat My Shorts Ep. 1 -  Jimmy The Greek,https://www.youtube.com/watch?v=Py9Y3bjCJzE,Single Speed Eats,https://www.youtube.com/channel/UCzmQVzHTakRcrsxCKmiRHHQ,Available,1,"00:00:30","30"
1491,"2022-09-07 01:45:12.423","2022-09-07","01:45:12.423000",2022,9,7,1,2,Minecraft Beaten In Under 10 Minutes [9:06],https://www.youtube.com/watch?v=8pyxGtbp_74,Feinberg,https://www.youtube.com/channel/UCAdKNsVKLW1xWNpy4eB_5AQ,Available,1,"00:10:50","650"
1492,"2022-09-07 01:30:50.497","2022-09-07","01:30:50.497000",2022,9,7,1,2,"Asking Millionaires How To Make $1,000,000",https://www.youtube.com/watch?v=rPB8tBib-iA,Noah Kagan,https://www.youtube.com/channel/UCF2v8v8te3_u4xhIQ8tGy1g,Available,1,"00:09:06","546"
1493,"2022-09-07 01:14:50.619","2022-09-07","01:14:50.619000",2022,9,7,1,2,"Asking New York Millionaires How To Make $1,000,000",https://www.youtube.com/watch?v=s3nsfaTWmzI,Noah Kagan,https://www.youtube.com/channel/UCF2v8v8te3_u4xhIQ8tGy1g,Available,1,"00:07:02","422"
1494,"2022-09-07 01:14:01.621","2022-09-07","01:14:01.621000",2022,9,7,1,2,https://www.youtube.com/watch?v=JCYwAQo2oH4,https://www.youtube.com/watch?v=JCYwAQo2oH4,"","",Unavailable,0,NOT FOUND,-1
1495,"2022-09-07 00:54:59.116","2022-09-07","00:54:59.116000",2022,9,7,0,2,"The annual engineering puzzle with 3,225 correct answers",https://www.youtube.com/watch?v=BycqWYE3Ais,AlphaPhoenix,https://www.youtube.com/channel/UCCWeRTgd79JL0ilH0ZywSJA,Available,1,"00:20:20","1220"
1496,"2022-09-07 00:49:06.371","2022-09-07","00:49:06.371000",2022,9,7,0,2,The Disturbing Truth About Ariana Grande OnlyFans Scandal & Why It's a Game Changer,https://www.youtube.com/watch?v=EVKWIo94-Gg,Philip DeFranco,https://www.youtube.com/channel/UClFSU9_bUb4Rc6OYfTt5SPw,Available,1,"00:12:50","770"
1497,"2022-09-07 00:48:37.821","2022-09-07","00:48:37.821000",2022,9,7,0,2,EXIUM. BERGHAIN (BERLIN-GERMANY)17/11/2012. ONLYTEKNO COLLECTION 456,https://www.youtube.com/watch?v=0onRaCnLTuI,OnlyTekno Collection,https://www.youtube.com/channel/UCt1lX3Ti4T7fIJg_tiSBLZg,Available,1,"01:26:46","5206"
1498,"2022-09-07 00:47:39.064","2022-09-07","00:47:39.064000",2022,9,7,0,2,Avoiding ANTI-PARKOUR Wires | STORROR Clips,https://www.youtube.com/watch?v=6jDjV46t_hw,STORROR Clips,https://www.youtube.com/channel/UCgwaW1_2dSTE3HxSdbagZCQ,Available,1,"00:03:40","220"
1499,"2022-09-07 00:32:14.012","2022-09-07","00:32:14.012000",2022,9,7,0,2,We WON the WORLD CHASE TAG Championships! 🇬🇧,https://www.youtube.com/watch?v=LsQaSGf84LU,PHAT,https://www.youtube.com/channel/UCe3IReZbZiISvYu0JY5d7BQ,Available,1,"00:14:27","867"
1500,"2022-09-07 00:15:16.648","2022-09-07","00:15:16.648000",2022,9,7,0,2,Shorts: Learning to use port tongs,https://www.youtube.com/watch?v=JHHG0vAUVqE,Mike Boyd,https://www.youtube.com/channel/UCIRiWCPZoUyZDbydIqitHtQ,Available,1,"00:01:00","60"
1501,"2022-09-06 18:40:15.051","2022-09-06","18:40:15.051000",2022,9,6,18,1,Grasa 2. La vuelta al barrio - Película completa en español | Playz,https://www.youtube.com/watch?v=L-agFtT952A,playz,https://www.youtube.com/channel/UCEw4oyJKvmYPoIpSa8cfr7A,Available,1,"01:43:22","6202"
1502,"2022-09-06 01:41:03.526","2022-09-06","01:41:03.526000",2022,9,6,1,1,"WOW! The Hypocrisy is Disgusting! JiDion, American Obesity, Liz Truss, & Nevada AG Aaron Ford",https://www.youtube.com/watch?v=cXJgHpfp9Ro,Philip DeFranco,https://www.youtube.com/channel/UClFSU9_bUb4Rc6OYfTt5SPw,Available,1,"00:22:22","1342"
1503,"2022-09-06 01:40:58.587","2022-09-06","01:40:58.587000",2022,9,6,1,1,Misinformation: Last Week Tonight with John Oliver (HBO),https://www.youtube.com/watch?v=l5jtFqWq5iU,LastWeekTonight,https://www.youtube.com/channel/UC3XTzVzaHQEd30rQbuvCtTQ,Available,1,"00:20:02","1202"
1504,"2022-09-06 01:39:47.423","2022-09-06","01:39:47.423000",2022,9,6,1,1,Shorts: Learning to ride a Onewheel,https://www.youtube.com/watch?v=ICMD4q3OMEs,Mike Boyd,https://www.youtube.com/channel/UCIRiWCPZoUyZDbydIqitHtQ,Available,1,"00:01:00","60"
1505,"2022-09-06 00:53:21.382","2022-09-06","00:53:21.382000",2022,9,6,0,1,Crazy Parkour Street Competition - Netherlands 🇳🇱,https://www.youtube.com/watch?v=UPzDyeQEFXs,STORROR,https://www.youtube.com/channel/UCdPui8EYr_sX6q1xNXCRPXg,Available,1,"00:55:59","3359"
1506,"2022-09-06 00:00:00.731","2022-09-06","00:00:00.731000",2022,9,6,0,1,Alfred's Basic Adult Piano Course Lesson Book Level 1 No.25 The Donkey (P.32),https://www.youtube.com/watch?v=l6oMqY9st-0,Alan Chan,https://www.youtube.com/channel/UC0t0J2yEYozG-oVLkW8VgIw,Available,1,"00:00:16","16"
1507,"2022-09-05 23:59:58.124","2022-09-05","23:59:58.124000",2022,9,5,23,0,Alfred's Basic Adult Piano Course Lesson Book Level 1 No.26 Money Can't Buy Ev'rything! (P.33),https://www.youtube.com/watch?v=XelGMT8opl4,Alan Chan,https://www.youtube.com/channel/UC0t0J2yEYozG-oVLkW8VgIw,Available,1,"00:00:16","16"
1508,"2022-09-05 23:05:15.323","2022-09-05","23:05:15.323000",2022,9,5,23,0,SNEAKING Into KSI's Boxing Match (In the ring),https://www.youtube.com/watch?v=VeYRaOV0I_Y,Niko Omilana,https://www.youtube.com/channel/UCdcUmdOxMrhRjKMw-BX19AA,Available,1,"00:25:35","1535"
1509,"2022-09-05 20:20:55.795","2022-09-05","20:20:55.795000",2022,9,5,20,0,Bad Bunny - Neverita (Video Oficial) | Un Verano Sin Ti,https://www.youtube.com/watch?v=ARWg160eaX4,Bad Bunny,https://www.youtube.com/channel/UCmBA_wu8xGg1OfOkfW13Q0Q,Available,1,"00:03:04","184"
1510,"2022-09-04 23:35:44.280","2022-09-04","23:35:44.280000",2022,9,4,23,6,SIDEMEN RACE ACROSS EUROPE CHALLENGE,https://www.youtube.com/watch?v=O9clzzxE4BM,Sidemen,https://www.youtube.com/channel/UCDogdKl7t7NHzQ95aEwkdMw,Available,1,"01:22:24","4944"
1511,"2022-09-04 22:12:16.052","2022-09-04","22:12:16.052000",2022,9,4,22,6,"SIDEMEN $100,000 HOT VS COLD HOLIDAY",https://www.youtube.com/watch?v=7Oa-GtZE9tE,Sidemen,https://www.youtube.com/channel/UCDogdKl7t7NHzQ95aEwkdMw,Available,1,"01:23:20","5000"
1512,"2022-09-04 20:52:18.717","2022-09-04","20:52:18.717000",2022,9,4,20,6,SIDEMEN BUYING ONE COLOUR FOR 24 HOURS,https://www.youtube.com/watch?v=WSKAIKqXYqE,Sidemen,https://www.youtube.com/channel/UCDogdKl7t7NHzQ95aEwkdMw,Available,1,"01:19:36","4776"
1513,"2022-09-04 19:50:32.214","2022-09-04","19:50:32.214000",2022,9,4,19,6,"SIDEMEN $100,000 HOT vs COLD MUKBANG",https://www.youtube.com/watch?v=3XnXByvvLac,Sidemen,https://www.youtube.com/channel/UCDogdKl7t7NHzQ95aEwkdMw,Available,1,"01:00:11","3611"
1514,"2022-09-04 19:22:46.207","2022-09-04","19:22:46.207000",2022,9,4,19,6,I Hitchhiked a Cargo Ship to Wherever it’s Going,https://www.youtube.com/watch?v=C7dbCrsf0l4,Yes Theory,https://www.youtube.com/channel/UCvK4bOhULCpmLabd2pDMtnA,Available,1,"00:22:54","1374"
1515,"2022-09-04 19:21:22.752","2022-09-04","19:21:22.752000",2022,9,4,19,6,Shorts: Growing chillies is hard,https://www.youtube.com/watch?v=D5dOAonvsKQ,Mike Boyd,https://www.youtube.com/channel/UCIRiWCPZoUyZDbydIqitHtQ,Available,1,"00:01:00","60"
1516,"2022-09-04 19:20:48.667","2022-09-04","19:20:48.667000",2022,9,4,19,6,Imagine This Being The Only Skatepark In Your City...,https://www.youtube.com/watch?v=SRrTGuBjHb0,Progress Daily Skate,https://www.youtube.com/channel/UC098cPKS29d0aqWmGGlqz8g,Available,1,"00:00:31","31"
1517,"2022-09-04 18:59:54.002","2022-09-04","18:59:54.002000",2022,9,4,18,6,Sofia Kourtesis | Boiler Room: Stockholm,https://www.youtube.com/watch?v=zseT89esTI4,Boiler Room,https://www.youtube.com/channel/UCGBpxWJr9FNOcFYA5GkKrMg,Available,1,"01:00:22","3622"
1518,"2022-09-04 18:59:32.775","2022-09-04","18:59:32.775000",2022,9,4,18,6,Sofia Kourtesis - 'La Perla' (Official Audio),https://www.youtube.com/watch?v=WY1bZjXKKWA,Ninja Tune,https://www.youtube.com/channel/UCEXRv_qihRwjsV91ftx23-A,Available,1,"00:05:29","329"
1519,"2022-09-04 18:58:37.514","2022-09-04","18:58:37.514000",2022,9,4,18,6,https://www.youtube.com/watch?v=9LDR90PfYNk,https://www.youtube.com/watch?v=9LDR90PfYNk,"","",Unavailable,0,NOT FOUND,-1
1520,"2022-09-04 15:44:12.999","2022-09-04","15:44:12.999000",2022,9,4,15,6,Asking 80 Year Old Millionaires If It Was Worth It,https://www.youtube.com/watch?v=r6WZuLKOa6k,Noah Kagan,https://www.youtube.com/channel/UCF2v8v8te3_u4xhIQ8tGy1g,Available,1,"00:08:49","529"
1521,"2022-09-04 15:13:21.841","2022-09-04","15:13:21.841000",2022,9,4,15,6,https://www.youtube.com/watch?v=NXYIaFpauLE,https://www.youtube.com/watch?v=NXYIaFpauLE,"","",Unavailable,0,NOT FOUND,-1
1522,"2022-09-04 15:00:00.653","2022-09-04","15:00:00.653000",2022,9,4,15,6,FREE STEVE...,https://www.youtube.com/watch?v=40lzgi5ighE,Life of Bradley Martyn,https://www.youtube.com/channel/UCWTQG2aMDYKGDqYEGqJb1FA,Available,1,"00:12:30","750"
1523,"2022-09-04 14:41:21.818","2022-09-04","14:41:21.818000",2022,9,4,14,6,We Built KSI's Dream Office!,https://www.youtube.com/watch?v=Q7BJ4lpiy9A,Ashville,https://www.youtube.com/channel/UC-2XiVy5AbEn2TXf0f2APeQ,Available,1,"00:20:25","1225"
1524,"2022-09-04 14:29:13.912","2022-09-04","14:29:13.912000",2022,9,4,14,6,BEL'VETH IS MY BIGGEST NIGHTMARE 😨,https://www.youtube.com/watch?v=3k61SS4cJqY,Thebausffs,https://www.youtube.com/channel/UCu7ODDeIZ4x1rJwM1LCVL8w,Available,1,"00:11:24","684"
1525,"2022-09-04 05:14:52.756","2022-09-04","05:14:52.756000",2022,9,4,5,6,Capturing The Terror of Thalassophobia | Subnautica,https://www.youtube.com/watch?v=LBBQLy3hOCA,LazerzZ,https://www.youtube.com/channel/UClYyLx8HPP2lfc24QUGLKlw,Available,1,"00:19:03","1143"
1526,"2022-09-04 05:13:59.262","2022-09-04","05:13:59.262000",2022,9,4,5,6,John Shanahan - Cab Nose Blunt - Animated,https://www.youtube.com/watch?v=DfcEkR_u8-M,Never Skate,https://www.youtube.com/channel/UCzBEoFDuNdvU_SgJOBvTKTg,Available,1,"00:00:13","13"
